"Step","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - test_accuracy","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - test_accuracy__MIN","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - test_accuracy__MAX","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - train_accuracy","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - train_accuracy__MIN","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - train_accuracy__MAX","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - test_accuracy","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - test_accuracy__MIN","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - test_accuracy__MAX","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - train_accuracy","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - train_accuracy__MIN","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - train_accuracy__MAX","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - test_accuracy","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - test_accuracy__MIN","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - test_accuracy__MAX","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - train_accuracy","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - train_accuracy__MIN","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - train_accuracy__MAX","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - test_accuracy","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - test_accuracy__MIN","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - test_accuracy__MAX","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - train_accuracy","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - train_accuracy__MIN","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - train_accuracy__MAX"
"52","0.25181818181818183","0.25181818181818183","0.25181818181818183","0.2235632183908046","0.2235632183908046","0.2235632183908046","0.25045454545454543","0.25045454545454543","0.25045454545454543","0.21298850574712644","0.21298850574712644","0.21298850574712644","0.2590909090909091","0.2590909090909091","0.2590909090909091","0.23344827586206895","0.23344827586206895","0.23344827586206895","0.26045454545454544","0.26045454545454544","0.26045454545454544","0.23298850574712643","0.23298850574712643","0.23298850574712643"
"53","0.25272727272727274","0.25272727272727274","0.25272727272727274","0.2286206896551724","0.2286206896551724","0.2286206896551724","0.2459090909090909","0.2459090909090909","0.2459090909090909","0.2139080459770115","0.2139080459770115","0.2139080459770115","0.2686363636363636","0.2686363636363636","0.2686363636363636","0.2386206896551724","0.2386206896551724","0.2386206896551724","0.2718181818181818","0.2718181818181818","0.2718181818181818","0.23586206896551723","0.23586206896551723","0.23586206896551723"
"54","0.2509090909090909","0.2509090909090909","0.2509090909090909","0.2239080459770115","0.2239080459770115","0.2239080459770115","0.25045454545454543","0.25045454545454543","0.25045454545454543","0.21919540229885057","0.21919540229885057","0.21919540229885057","0.25772727272727275","0.25772727272727275","0.25772727272727275","0.23977011494252873","0.23977011494252873","0.23977011494252873","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.24091954022988507","0.24091954022988507","0.24091954022988507"
"55","0.25045454545454543","0.25045454545454543","0.25045454545454543","0.23022988505747127","0.23022988505747127","0.23022988505747127","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.21586206896551724","0.21586206896551724","0.21586206896551724","0.2718181818181818","0.2718181818181818","0.2718181818181818","0.2335632183908046","0.2335632183908046","0.2335632183908046","0.26681818181818184","0.26681818181818184","0.26681818181818184","0.2364367816091954","0.2364367816091954","0.2364367816091954"
"56","0.24409090909090908","0.24409090909090908","0.24409090909090908","0.22482758620689655","0.22482758620689655","0.22482758620689655","0.25136363636363634","0.25136363636363634","0.25136363636363634","0.2181609195402299","0.2181609195402299","0.2181609195402299","0.2677272727272727","0.2677272727272727","0.2677272727272727","0.2393103448275862","0.2393103448275862","0.2393103448275862","0.24681818181818183","0.24681818181818183","0.24681818181818183","0.23850574712643677","0.23850574712643677","0.23850574712643677"
"57","0.24409090909090908","0.24409090909090908","0.24409090909090908","0.22344827586206897","0.22344827586206897","0.22344827586206897","0.2459090909090909","0.2459090909090909","0.2459090909090909","0.2171264367816092","0.2171264367816092","0.2171264367816092","0.26545454545454544","0.26545454545454544","0.26545454545454544","0.23977011494252873","0.23977011494252873","0.23977011494252873","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.2381609195402299","0.2381609195402299","0.2381609195402299"
"58","0.24045454545454545","0.24045454545454545","0.24045454545454545","0.23","0.23","0.23","0.25227272727272726","0.25227272727272726","0.25227272727272726","0.22091954022988505","0.22091954022988505","0.22091954022988505","0.2727272727272727","0.2727272727272727","0.2727272727272727","0.24057471264367816","0.24057471264367816","0.24057471264367816","0.27","0.27","0.27","0.23988505747126437","0.23988505747126437","0.23988505747126437"
"59","0.25681818181818183","0.25681818181818183","0.25681818181818183","0.22770114942528735","0.22770114942528735","0.22770114942528735","0.24636363636363637","0.24636363636363637","0.24636363636363637","0.21862068965517242","0.21862068965517242","0.21862068965517242","0.2609090909090909","0.2609090909090909","0.2609090909090909","0.2367816091954023","0.2367816091954023","0.2367816091954023","0.2586363636363636","0.2586363636363636","0.2586363636363636","0.24045977011494252","0.24045977011494252","0.24045977011494252"
"60","0.24045454545454545","0.24045454545454545","0.24045454545454545","0.22793103448275862","0.22793103448275862","0.22793103448275862","0.24863636363636363","0.24863636363636363","0.24863636363636363","0.2206896551724138","0.2206896551724138","0.2206896551724138","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.22402298850574712","0.22402298850574712","0.22402298850574712","0.26045454545454544","0.26045454545454544","0.26045454545454544","0.2393103448275862","0.2393103448275862","0.2393103448275862"
"61","0.25545454545454543","0.25545454545454543","0.25545454545454543","0.22448275862068964","0.22448275862068964","0.22448275862068964","0.25181818181818183","0.25181818181818183","0.25181818181818183","0.21919540229885057","0.21919540229885057","0.21919540229885057","0.2786363636363636","0.2786363636363636","0.2786363636363636","0.23758620689655172","0.23758620689655172","0.23758620689655172","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.2439080459770115","0.2439080459770115","0.2439080459770115"
"62","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.2257471264367816","0.2257471264367816","0.2257471264367816","0.25136363636363634","0.25136363636363634","0.25136363636363634","0.22275862068965518","0.22275862068965518","0.22275862068965518","0.27","0.27","0.27","0.23954022988505747","0.23954022988505747","0.23954022988505747","0.25545454545454543","0.25545454545454543","0.25545454545454543","0.24195402298850574","0.24195402298850574","0.24195402298850574"
"63","0.2595454545454545","0.2595454545454545","0.2595454545454545","0.22770114942528735","0.22770114942528735","0.22770114942528735","0.24818181818181817","0.24818181818181817","0.24818181818181817","0.22333333333333333","0.22333333333333333","0.22333333333333333","0.26272727272727275","0.26272727272727275","0.26272727272727275","0.24011494252873564","0.24011494252873564","0.24011494252873564","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.2432183908045977","0.2432183908045977","0.2432183908045977"
"64","0.25636363636363635","0.25636363636363635","0.25636363636363635","0.22597701149425287","0.22597701149425287","0.22597701149425287","0.24818181818181817","0.24818181818181817","0.24818181818181817","0.22551724137931034","0.22551724137931034","0.22551724137931034","0.27136363636363636","0.27136363636363636","0.27136363636363636","0.24666666666666667","0.24666666666666667","0.24666666666666667","0.26954545454545453","0.26954545454545453","0.26954545454545453","0.2325287356321839","0.2325287356321839","0.2325287356321839"
"65","0.24909090909090909","0.24909090909090909","0.24909090909090909","0.23379310344827586","0.23379310344827586","0.23379310344827586","0.24863636363636363","0.24863636363636363","0.24863636363636363","0.2247126436781609","0.2247126436781609","0.2247126436781609","0.26954545454545453","0.26954545454545453","0.26954545454545453","0.23632183908045978","0.23632183908045978","0.23632183908045978","0.2531818181818182","0.2531818181818182","0.2531818181818182","0.24195402298850574","0.24195402298850574","0.24195402298850574"
"66","0.25772727272727275","0.25772727272727275","0.25772727272727275","0.23091954022988506","0.23091954022988506","0.23091954022988506","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.2217241379310345","0.2217241379310345","0.2217241379310345","0.27045454545454545","0.27045454545454545","0.27045454545454545","0.23701149425287357","0.23701149425287357","0.23701149425287357","0.26590909090909093","0.26590909090909093","0.26590909090909093","0.24551724137931036","0.24551724137931036","0.24551724137931036"
"67","0.26227272727272727","0.26227272727272727","0.26227272727272727","0.22885057471264367","0.22885057471264367","0.22885057471264367","0.24954545454545454","0.24954545454545454","0.24954545454545454","0.21862068965517242","0.21862068965517242","0.21862068965517242","0.2786363636363636","0.2786363636363636","0.2786363636363636","0.23770114942528736","0.23770114942528736","0.23770114942528736","0.2731818181818182","0.2731818181818182","0.2731818181818182","0.2435632183908046","0.2435632183908046","0.2435632183908046"
"68","0.26227272727272727","0.26227272727272727","0.26227272727272727","0.23022988505747127","0.23022988505747127","0.23022988505747127","0.25363636363636366","0.25363636363636366","0.25363636363636366","0.2285057471264368","0.2285057471264368","0.2285057471264368","0.2736363636363636","0.2736363636363636","0.2736363636363636","0.24689655172413794","0.24689655172413794","0.24689655172413794","0.26681818181818184","0.26681818181818184","0.26681818181818184","0.24770114942528734","0.24770114942528734","0.24770114942528734"
"69","0.2609090909090909","0.2609090909090909","0.2609090909090909","0.2289655172413793","0.2289655172413793","0.2289655172413793","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.22022988505747126","0.22022988505747126","0.22022988505747126","0.2640909090909091","0.2640909090909091","0.2640909090909091","0.24344827586206896","0.24344827586206896","0.24344827586206896","0.26636363636363636","0.26636363636363636","0.26636363636363636","0.23839080459770115","0.23839080459770115","0.23839080459770115"
"70","0.2531818181818182","0.2531818181818182","0.2531818181818182","0.2386206896551724","0.2386206896551724","0.2386206896551724","0.25681818181818183","0.25681818181818183","0.25681818181818183","0.22333333333333333","0.22333333333333333","0.22333333333333333","0.26227272727272727","0.26227272727272727","0.26227272727272727","0.23724137931034484","0.23724137931034484","0.23724137931034484","0.2609090909090909","0.2609090909090909","0.2609090909090909","0.24091954022988507","0.24091954022988507","0.24091954022988507"
"71","0.26136363636363635","0.26136363636363635","0.26136363636363635","0.23229885057471264","0.23229885057471264","0.23229885057471264","0.24545454545454545","0.24545454545454545","0.24545454545454545","0.22195402298850575","0.22195402298850575","0.22195402298850575","0.26","0.26","0.26","0.24528735632183907","0.24528735632183907","0.24528735632183907","0.27954545454545454","0.27954545454545454","0.27954545454545454","0.24563218390804598","0.24563218390804598","0.24563218390804598"
"72","0.25772727272727275","0.25772727272727275","0.25772727272727275","0.2306896551724138","0.2306896551724138","0.2306896551724138","0.2540909090909091","0.2540909090909091","0.2540909090909091","0.22","0.22","0.22","0.2722727272727273","0.2722727272727273","0.2722727272727273","0.24701149425287355","0.24701149425287355","0.24701149425287355","0.26590909090909093","0.26590909090909093","0.26590909090909093","0.2481609195402299","0.2481609195402299","0.2481609195402299"
"73","0.26272727272727275","0.26272727272727275","0.26272727272727275","0.23298850574712643","0.23298850574712643","0.23298850574712643","0.24909090909090909","0.24909090909090909","0.24909090909090909","0.22517241379310346","0.22517241379310346","0.22517241379310346","0.275","0.275","0.275","0.24873563218390804","0.24873563218390804","0.24873563218390804","0.2681818181818182","0.2681818181818182","0.2681818181818182","0.2454022988505747","0.2454022988505747","0.2454022988505747"
"74","0.2559090909090909","0.2559090909090909","0.2559090909090909","0.2354022988505747","0.2354022988505747","0.2354022988505747","0.2531818181818182","0.2531818181818182","0.2531818181818182","0.2257471264367816","0.2257471264367816","0.2257471264367816","0.26136363636363635","0.26136363636363635","0.26136363636363635","0.24655172413793103","0.24655172413793103","0.24655172413793103","0.27045454545454545","0.27045454545454545","0.27045454545454545","0.24862068965517242","0.24862068965517242","0.24862068965517242"
"75","0.2586363636363636","0.2586363636363636","0.2586363636363636","0.22666666666666666","0.22666666666666666","0.22666666666666666","0.25045454545454543","0.25045454545454543","0.25045454545454543","0.22333333333333333","0.22333333333333333","0.22333333333333333","0.2722727272727273","0.2722727272727273","0.2722727272727273","0.24459770114942528","0.24459770114942528","0.24459770114942528","0.27045454545454545","0.27045454545454545","0.27045454545454545","0.24632183908045976","0.24632183908045976","0.24632183908045976"
"76","0.26272727272727275","0.26272727272727275","0.26272727272727275","0.2367816091954023","0.2367816091954023","0.2367816091954023","0.2531818181818182","0.2531818181818182","0.2531818181818182","0.22758620689655173","0.22758620689655173","0.22758620689655173","0.27045454545454545","0.27045454545454545","0.27045454545454545","0.24758620689655172","0.24758620689655172","0.24758620689655172","0.2677272727272727","0.2677272727272727","0.2677272727272727","0.24701149425287355","0.24701149425287355","0.24701149425287355"
"77","0.25727272727272726","0.25727272727272726","0.25727272727272726","0.2382758620689655","0.2382758620689655","0.2382758620689655","0.2531818181818182","0.2531818181818182","0.2531818181818182","0.22298850574712645","0.22298850574712645","0.22298850574712645","0.2736363636363636","0.2736363636363636","0.2736363636363636","0.2439080459770115","0.2439080459770115","0.2439080459770115","0.26636363636363636","0.26636363636363636","0.26636363636363636","0.25057471264367814","0.25057471264367814","0.25057471264367814"
"78","0.26","0.26","0.26","0.22793103448275862","0.22793103448275862","0.22793103448275862","0.25363636363636366","0.25363636363636366","0.25363636363636366","0.22057471264367817","0.22057471264367817","0.22057471264367817","0.26954545454545453","0.26954545454545453","0.26954545454545453","0.25160919540229887","0.25160919540229887","0.25160919540229887","0.2786363636363636","0.2786363636363636","0.2786363636363636","0.24873563218390804","0.24873563218390804","0.24873563218390804"
"79","0.26272727272727275","0.26272727272727275","0.26272727272727275","0.23620689655172414","0.23620689655172414","0.23620689655172414","0.24954545454545454","0.24954545454545454","0.24954545454545454","0.2296551724137931","0.2296551724137931","0.2296551724137931","0.26954545454545453","0.26954545454545453","0.26954545454545453","0.2481609195402299","0.2481609195402299","0.2481609195402299","0.26227272727272727","0.26227272727272727","0.26227272727272727","0.2496551724137931","0.2496551724137931","0.2496551724137931"
"80","0.26272727272727275","0.26272727272727275","0.26272727272727275","0.23735632183908045","0.23735632183908045","0.23735632183908045","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.22942528735632184","0.22942528735632184","0.22942528735632184","0.27045454545454545","0.27045454545454545","0.27045454545454545","0.24632183908045976","0.24632183908045976","0.24632183908045976","0.27","0.27","0.27","0.2502298850574713","0.2502298850574713","0.2502298850574713"
"81","0.25681818181818183","0.25681818181818183","0.25681818181818183","0.24206896551724139","0.24206896551724139","0.24206896551724139","0.25636363636363635","0.25636363636363635","0.25636363636363635","0.2357471264367816","0.2357471264367816","0.2357471264367816","0.27954545454545454","0.27954545454545454","0.27954545454545454","0.24701149425287355","0.24701149425287355","0.24701149425287355","0.26545454545454544","0.26545454545454544","0.26545454545454544","0.25942528735632187","0.25942528735632187","0.25942528735632187"
"82","0.27136363636363636","0.27136363636363636","0.27136363636363636","0.22827586206896552","0.22827586206896552","0.22827586206896552","0.25727272727272726","0.25727272727272726","0.25727272727272726","0.22620689655172413","0.22620689655172413","0.22620689655172413","0.28045454545454546","0.28045454545454546","0.28045454545454546","0.25655172413793104","0.25655172413793104","0.25655172413793104","0.2718181818181818","0.2718181818181818","0.2718181818181818","0.25908045977011496","0.25908045977011496","0.25908045977011496"
"83","0.26227272727272727","0.26227272727272727","0.26227272727272727","0.23241379310344829","0.23241379310344829","0.23241379310344829","0.2540909090909091","0.2540909090909091","0.2540909090909091","0.23022988505747127","0.23022988505747127","0.23022988505747127","0.2781818181818182","0.2781818181818182","0.2781818181818182","0.2482758620689655","0.2482758620689655","0.2482758620689655","0.28136363636363637","0.28136363636363637","0.28136363636363637","0.25482758620689655","0.25482758620689655","0.25482758620689655"
"84","0.26136363636363635","0.26136363636363635","0.26136363636363635","0.23919540229885058","0.23919540229885058","0.23919540229885058","0.2609090909090909","0.2609090909090909","0.2609090909090909","0.22080459770114944","0.22080459770114944","0.22080459770114944","0.2640909090909091","0.2640909090909091","0.2640909090909091","0.25229885057471263","0.25229885057471263","0.25229885057471263","0.27090909090909093","0.27090909090909093","0.27090909090909093","0.2520689655172414","0.2520689655172414","0.2520689655172414"
