"Step","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy__MAX"
"38","0.245","0.245","0.245","0.2189655172413793","0.2189655172413793","0.2189655172413793","0.2268181818181818","0.2268181818181818","0.2268181818181818","0.22229885057471263","0.22229885057471263","0.22229885057471263","0.1990909090909091","0.1990909090909091","0.1990909090909091","0.18333333333333332","0.18333333333333332","0.18333333333333332","0.24681818181818183","0.24681818181818183","0.24681818181818183","0.23896551724137932","0.23896551724137932","0.23896551724137932"
"39","0.2340909090909091","0.2340909090909091","0.2340909090909091","0.21908045977011495","0.21908045977011495","0.21908045977011495","0.2359090909090909","0.2359090909090909","0.2359090909090909","0.2167816091954023","0.2167816091954023","0.2167816091954023","0.18727272727272729","0.18727272727272729","0.18727272727272729","0.18701149425287356","0.18701149425287356","0.18701149425287356","0.25727272727272726","0.25727272727272726","0.25727272727272726","0.23436781609195403","0.23436781609195403","0.23436781609195403"
"40","0.24681818181818183","0.24681818181818183","0.24681818181818183","0.21574712643678162","0.21574712643678162","0.21574712643678162","0.2459090909090909","0.2459090909090909","0.2459090909090909","0.22057471264367817","0.22057471264367817","0.22057471264367817","0.18818181818181817","0.18818181818181817","0.18818181818181817","0.1825287356321839","0.1825287356321839","0.1825287356321839","0.24863636363636363","0.24863636363636363","0.24863636363636363","0.23057471264367815","0.23057471264367815","0.23057471264367815"
"41","0.25545454545454543","0.25545454545454543","0.25545454545454543","0.22045977011494253","0.22045977011494253","0.22045977011494253","0.23954545454545453","0.23954545454545453","0.23954545454545453","0.22252873563218392","0.22252873563218392","0.22252873563218392","0.19590909090909092","0.19590909090909092","0.19590909090909092","0.17620689655172414","0.17620689655172414","0.17620689655172414","0.24909090909090909","0.24909090909090909","0.24909090909090909","0.23896551724137932","0.23896551724137932","0.23896551724137932"
"42","0.23954545454545453","0.23954545454545453","0.23954545454545453","0.22206896551724137","0.22206896551724137","0.22206896551724137","0.24227272727272728","0.24227272727272728","0.24227272727272728","0.22137931034482758","0.22137931034482758","0.22137931034482758","0.1940909090909091","0.1940909090909091","0.1940909090909091","0.1796551724137931","0.1796551724137931","0.1796551724137931","0.25772727272727275","0.25772727272727275","0.25772727272727275","0.24080459770114943","0.24080459770114943","0.24080459770114943"
"43","0.24818181818181817","0.24818181818181817","0.24818181818181817","0.22011494252873562","0.22011494252873562","0.22011494252873562","0.23863636363636365","0.23863636363636365","0.23863636363636365","0.217816091954023","0.217816091954023","0.217816091954023","0.1968181818181818","0.1968181818181818","0.1968181818181818","0.18459770114942528","0.18459770114942528","0.18459770114942528","0.2540909090909091","0.2540909090909091","0.2540909090909091","0.2318390804597701","0.2318390804597701","0.2318390804597701"
"44","0.25181818181818183","0.25181818181818183","0.25181818181818183","0.2210344827586207","0.2210344827586207","0.2210344827586207","0.24272727272727274","0.24272727272727274","0.24272727272727274","0.22448275862068964","0.22448275862068964","0.22448275862068964","0.20136363636363636","0.20136363636363636","0.20136363636363636","0.17758620689655172","0.17758620689655172","0.17758620689655172","0.26136363636363635","0.26136363636363635","0.26136363636363635","0.23770114942528736","0.23770114942528736","0.23770114942528736"
"45","0.24454545454545454","0.24454545454545454","0.24454545454545454","0.22517241379310346","0.22517241379310346","0.22517241379310346","0.22863636363636364","0.22863636363636364","0.22863636363636364","0.22344827586206897","0.22344827586206897","0.22344827586206897","0.17954545454545454","0.17954545454545454","0.17954545454545454","0.1828735632183908","0.1828735632183908","0.1828735632183908","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.23793103448275862","0.23793103448275862","0.23793103448275862"
"46","0.2590909090909091","0.2590909090909091","0.2590909090909091","0.22482758620689655","0.22482758620689655","0.22482758620689655","0.2390909090909091","0.2390909090909091","0.2390909090909091","0.22264367816091954","0.22264367816091954","0.22264367816091954","0.18954545454545454","0.18954545454545454","0.18954545454545454","0.18402298850574714","0.18402298850574714","0.18402298850574714","0.2686363636363636","0.2686363636363636","0.2686363636363636","0.24413793103448275","0.24413793103448275","0.24413793103448275"
"47","0.25","0.25","0.25","0.2306896551724138","0.2306896551724138","0.2306896551724138","0.2318181818181818","0.2318181818181818","0.2318181818181818","0.22149425287356322","0.22149425287356322","0.22149425287356322","0.19227272727272726","0.19227272727272726","0.19227272727272726","0.1879310344827586","0.1879310344827586","0.1879310344827586","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.24264367816091953","0.24264367816091953","0.24264367816091953"
"48","0.24954545454545454","0.24954545454545454","0.24954545454545454","0.22402298850574712","0.22402298850574712","0.22402298850574712","0.23636363636363636","0.23636363636363636","0.23636363636363636","0.21459770114942528","0.21459770114942528","0.21459770114942528","0.19318181818181818","0.19318181818181818","0.19318181818181818","0.18482758620689654","0.18482758620689654","0.18482758620689654","0.2509090909090909","0.2509090909090909","0.2509090909090909","0.23586206896551723","0.23586206896551723","0.23586206896551723"
"49","0.2531818181818182","0.2531818181818182","0.2531818181818182","0.2245977011494253","0.2245977011494253","0.2245977011494253","0.22954545454545455","0.22954545454545455","0.22954545454545455","0.2128735632183908","0.2128735632183908","0.2128735632183908","0.19272727272727272","0.19272727272727272","0.19272727272727272","0.18126436781609195","0.18126436781609195","0.18126436781609195","0.26681818181818184","0.26681818181818184","0.26681818181818184","0.24413793103448275","0.24413793103448275","0.24413793103448275"
"50","0.24545454545454545","0.24545454545454545","0.24545454545454545","0.23160919540229885","0.23160919540229885","0.23160919540229885","0.23772727272727273","0.23772727272727273","0.23772727272727273","0.22229885057471263","0.22229885057471263","0.22229885057471263","0.19272727272727272","0.19272727272727272","0.19272727272727272","0.18540229885057471","0.18540229885057471","0.18540229885057471","0.2672727272727273","0.2672727272727273","0.2672727272727273","0.252183908045977","0.252183908045977","0.252183908045977"
"51","0.25636363636363635","0.25636363636363635","0.25636363636363635","0.23126436781609194","0.23126436781609194","0.23126436781609194","0.2409090909090909","0.2409090909090909","0.2409090909090909","0.2189655172413793","0.2189655172413793","0.2189655172413793","0.19590909090909092","0.19590909090909092","0.19590909090909092","0.1860919540229885","0.1860919540229885","0.1860919540229885","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.24448275862068966","0.24448275862068966","0.24448275862068966"
"52","0.24909090909090909","0.24909090909090909","0.24909090909090909","0.23022988505747127","0.23022988505747127","0.23022988505747127","0.2431818181818182","0.2431818181818182","0.2431818181818182","0.2218390804597701","0.2218390804597701","0.2218390804597701","0.20363636363636364","0.20363636363636364","0.20363636363636364","0.18540229885057471","0.18540229885057471","0.18540229885057471","0.26636363636363636","0.26636363636363636","0.26636363636363636","0.24574712643678162","0.24574712643678162","0.24574712643678162"
"53","0.23545454545454544","0.23545454545454544","0.23545454545454544","0.2267816091954023","0.2267816091954023","0.2267816091954023","0.23681818181818182","0.23681818181818182","0.23681818181818182","0.22264367816091954","0.22264367816091954","0.22264367816091954","0.18272727272727274","0.18272727272727274","0.18272727272727274","0.1842528735632184","0.1842528735632184","0.1842528735632184","0.24272727272727274","0.24272727272727274","0.24272727272727274","0.24517241379310345","0.24517241379310345","0.24517241379310345"
"54","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.22206896551724137","0.22206896551724137","0.22206896551724137","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.22149425287356322","0.22149425287356322","0.22149425287356322","0.19272727272727272","0.19272727272727272","0.19272727272727272","0.17988505747126438","0.17988505747126438","0.17988505747126438","0.27136363636363636","0.27136363636363636","0.27136363636363636","0.24149425287356321","0.24149425287356321","0.24149425287356321"
"55","0.24227272727272728","0.24227272727272728","0.24227272727272728","0.2264367816091954","0.2264367816091954","0.2264367816091954","0.23954545454545453","0.23954545454545453","0.23954545454545453","0.22114942528735632","0.22114942528735632","0.22114942528735632","0.19818181818181818","0.19818181818181818","0.19818181818181818","0.18827586206896552","0.18827586206896552","0.18827586206896552","0.25045454545454543","0.25045454545454543","0.25045454545454543","0.24022988505747125","0.24022988505747125","0.24022988505747125"
"56","0.25545454545454543","0.25545454545454543","0.25545454545454543","0.22666666666666666","0.22666666666666666","0.22666666666666666","0.23863636363636365","0.23863636363636365","0.23863636363636365","0.2188505747126437","0.2188505747126437","0.2188505747126437","0.2","0.2","0.2","0.17735632183908046","0.17735632183908046","0.17735632183908046","0.2672727272727273","0.2672727272727273","0.2672727272727273","0.24344827586206896","0.24344827586206896","0.24344827586206896"
"57","0.24409090909090908","0.24409090909090908","0.24409090909090908","0.22793103448275862","0.22793103448275862","0.22793103448275862","0.2318181818181818","0.2318181818181818","0.2318181818181818","0.2228735632183908","0.2228735632183908","0.2228735632183908","0.2040909090909091","0.2040909090909091","0.2040909090909091","0.18701149425287356","0.18701149425287356","0.18701149425287356","0.27090909090909093","0.27090909090909093","0.27090909090909093","0.24413793103448275","0.24413793103448275","0.24413793103448275"
"58","0.24454545454545454","0.24454545454545454","0.24454545454545454","0.23011494252873563","0.23011494252873563","0.23011494252873563","0.24727272727272728","0.24727272727272728","0.24727272727272728","0.227816091954023","0.227816091954023","0.227816091954023","0.18363636363636363","0.18363636363636363","0.18363636363636363","0.19885057471264367","0.19885057471264367","0.19885057471264367","0.26636363636363636","0.26636363636363636","0.26636363636363636","0.24563218390804598","0.24563218390804598","0.24563218390804598"
"59","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.2235632183908046","0.2235632183908046","0.2235632183908046","0.2459090909090909","0.2459090909090909","0.2459090909090909","0.22229885057471263","0.22229885057471263","0.22229885057471263","0.205","0.205","0.205","0.1860919540229885","0.1860919540229885","0.1860919540229885","0.26636363636363636","0.26636363636363636","0.26636363636363636","0.2496551724137931","0.2496551724137931","0.2496551724137931"
"60","0.24636363636363637","0.24636363636363637","0.24636363636363637","0.2352873563218391","0.2352873563218391","0.2352873563218391","0.23363636363636364","0.23363636363636364","0.23363636363636364","0.22839080459770114","0.22839080459770114","0.22839080459770114","0.20636363636363636","0.20636363636363636","0.20636363636363636","0.1906896551724138","0.1906896551724138","0.1906896551724138","0.27454545454545454","0.27454545454545454","0.27454545454545454","0.25620689655172413","0.25620689655172413","0.25620689655172413"
"61","0.26","0.26","0.26","0.2285057471264368","0.2285057471264368","0.2285057471264368","0.24818181818181817","0.24818181818181817","0.24818181818181817","0.22091954022988505","0.22091954022988505","0.22091954022988505","0.19136363636363637","0.19136363636363637","0.19136363636363637","0.19114942528735632","0.19114942528735632","0.19114942528735632","0.275","0.275","0.275","0.2535632183908046","0.2535632183908046","0.2535632183908046"
"62","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.2257471264367816","0.2257471264367816","0.2257471264367816","0.24","0.24","0.24","0.22551724137931034","0.22551724137931034","0.22551724137931034","0.19136363636363637","0.19136363636363637","0.19136363636363637","0.18264367816091953","0.18264367816091953","0.18264367816091953","0.2786363636363636","0.2786363636363636","0.2786363636363636","0.2482758620689655","0.2482758620689655","0.2482758620689655"
"63","0.25136363636363634","0.25136363636363634","0.25136363636363634","0.23195402298850576","0.23195402298850576","0.23195402298850576","0.2590909090909091","0.2590909090909091","0.2590909090909091","0.2249425287356322","0.2249425287356322","0.2249425287356322","0.19454545454545455","0.19454545454545455","0.19454545454545455","0.1860919540229885","0.1860919540229885","0.1860919540229885","0.2781818181818182","0.2781818181818182","0.2781818181818182","0.26229885057471264","0.26229885057471264","0.26229885057471264"
"64","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.23080459770114942","0.23080459770114942","0.23080459770114942","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.21908045977011495","0.21908045977011495","0.21908045977011495","0.19772727272727272","0.19772727272727272","0.19772727272727272","0.1860919540229885","0.1860919540229885","0.1860919540229885","0.2790909090909091","0.2790909090909091","0.2790909090909091","0.25287356321839083","0.25287356321839083","0.25287356321839083"
"65","0.2686363636363636","0.2686363636363636","0.2686363636363636","0.23517241379310344","0.23517241379310344","0.23517241379310344","0.24954545454545454","0.24954545454545454","0.24954545454545454","0.2296551724137931","0.2296551724137931","0.2296551724137931","0.1968181818181818","0.1968181818181818","0.1968181818181818","0.18160919540229886","0.18160919540229886","0.18160919540229886","0.28","0.28","0.28","0.26586206896551723","0.26586206896551723","0.26586206896551723"
"66","0.27090909090909093","0.27090909090909093","0.27090909090909093","0.2371264367816092","0.2371264367816092","0.2371264367816092","0.24272727272727274","0.24272727272727274","0.24272727272727274","0.22241379310344828","0.22241379310344828","0.22241379310344828","0.20636363636363636","0.20636363636363636","0.20636363636363636","0.1871264367816092","0.1871264367816092","0.1871264367816092","0.2822727272727273","0.2822727272727273","0.2822727272727273","0.2517241379310345","0.2517241379310345","0.2517241379310345"
"67","0.255","0.255","0.255","0.24114942528735633","0.24114942528735633","0.24114942528735633","0.24636363636363637","0.24636363636363637","0.24636363636363637","0.23206896551724138","0.23206896551724138","0.23206896551724138","0.1990909090909091","0.1990909090909091","0.1990909090909091","0.19241379310344828","0.19241379310344828","0.19241379310344828","0.2786363636363636","0.2786363636363636","0.2786363636363636","0.2596551724137931","0.2596551724137931","0.2596551724137931"
"68","0.25","0.25","0.25","0.2393103448275862","0.2393103448275862","0.2393103448275862","0.25","0.25","0.25","0.23689655172413793","0.23689655172413793","0.23689655172413793","0.2081818181818182","0.2081818181818182","0.2081818181818182","0.19160919540229884","0.19160919540229884","0.19160919540229884","0.2790909090909091","0.2790909090909091","0.2790909090909091","0.25505747126436784","0.25505747126436784","0.25505747126436784"
"69","0.2718181818181818","0.2718181818181818","0.2718181818181818","0.2381609195402299","0.2381609195402299","0.2381609195402299","0.2559090909090909","0.2559090909090909","0.2559090909090909","0.22804597701149426","0.22804597701149426","0.22804597701149426","0.19954545454545455","0.19954545454545455","0.19954545454545455","0.19229885057471263","0.19229885057471263","0.19229885057471263","0.29045454545454547","0.29045454545454547","0.29045454545454547","0.25057471264367814","0.25057471264367814","0.25057471264367814"
"70","0.2681818181818182","0.2681818181818182","0.2681818181818182","0.2371264367816092","0.2371264367816092","0.2371264367816092","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.22735632183908047","0.22735632183908047","0.22735632183908047","0.195","0.195","0.195","0.1917241379310345","0.1917241379310345","0.1917241379310345","0.27636363636363637","0.27636363636363637","0.27636363636363637","0.25942528735632187","0.25942528735632187","0.25942528735632187"
"71","0.24727272727272728","0.24727272727272728","0.24727272727272728","0.23310344827586207","0.23310344827586207","0.23310344827586207","0.235","0.235","0.235","0.22528735632183908","0.22528735632183908","0.22528735632183908","0.20681818181818182","0.20681818181818182","0.20681818181818182","0.19402298850574712","0.19402298850574712","0.19402298850574712","0.265","0.265","0.265","0.25264367816091954","0.25264367816091954","0.25264367816091954"
"72","0.2540909090909091","0.2540909090909091","0.2540909090909091","0.24436781609195402","0.24436781609195402","0.24436781609195402","0.24863636363636363","0.24863636363636363","0.24863636363636363","0.23436781609195403","0.23436781609195403","0.23436781609195403","0.195","0.195","0.195","0.19149425287356323","0.19149425287356323","0.19149425287356323","0.2781818181818182","0.2781818181818182","0.2781818181818182","0.2620689655172414","0.2620689655172414","0.2620689655172414"
"73","0.27545454545454545","0.27545454545454545","0.27545454545454545","0.24080459770114943","0.24080459770114943","0.24080459770114943","0.25227272727272726","0.25227272727272726","0.25227272727272726","0.22689655172413792","0.22689655172413792","0.22689655172413792","0.21636363636363637","0.21636363636363637","0.21636363636363637","0.19666666666666666","0.19666666666666666","0.19666666666666666","0.2909090909090909","0.2909090909090909","0.2909090909090909","0.25850574712643676","0.25850574712643676","0.25850574712643676"
"74","0.26590909090909093","0.26590909090909093","0.26590909090909093","0.2352873563218391","0.2352873563218391","0.2352873563218391","0.2509090909090909","0.2509090909090909","0.2509090909090909","0.22666666666666666","0.22666666666666666","0.22666666666666666","0.19954545454545455","0.19954545454545455","0.19954545454545455","0.18988505747126436","0.18988505747126436","0.18988505747126436","0.2790909090909091","0.2790909090909091","0.2790909090909091","0.25551724137931037","0.25551724137931037","0.25551724137931037"
"75","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.23954022988505747","0.23954022988505747","0.23954022988505747","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.2318390804597701","0.2318390804597701","0.2318390804597701","0.21045454545454545","0.21045454545454545","0.21045454545454545","0.18770114942528734","0.18770114942528734","0.18770114942528734","0.2781818181818182","0.2781818181818182","0.2781818181818182","0.2596551724137931","0.2596551724137931","0.2596551724137931"
"76","0.265","0.265","0.265","0.2403448275862069","0.2403448275862069","0.2403448275862069","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.23241379310344829","0.23241379310344829","0.23241379310344829","0.20318181818181819","0.20318181818181819","0.20318181818181819","0.18747126436781608","0.18747126436781608","0.18747126436781608","0.2877272727272727","0.2877272727272727","0.2877272727272727","0.2593103448275862","0.2593103448275862","0.2593103448275862"
"77","0.2640909090909091","0.2640909090909091","0.2640909090909091","0.24183908045977012","0.24183908045977012","0.24183908045977012","0.2409090909090909","0.2409090909090909","0.2409090909090909","0.2293103448275862","0.2293103448275862","0.2293103448275862","0.21409090909090908","0.21409090909090908","0.21409090909090908","0.19114942528735632","0.19114942528735632","0.19114942528735632","0.28","0.28","0.28","0.2598850574712644","0.2598850574712644","0.2598850574712644"
"78","0.2722727272727273","0.2722727272727273","0.2722727272727273","0.2374712643678161","0.2374712643678161","0.2374712643678161","0.245","0.245","0.245","0.23057471264367815","0.23057471264367815","0.23057471264367815","0.2040909090909091","0.2040909090909091","0.2040909090909091","0.19436781609195403","0.19436781609195403","0.19436781609195403","0.2922727272727273","0.2922727272727273","0.2922727272727273","0.2596551724137931","0.2596551724137931","0.2596551724137931"
"79","0.25636363636363635","0.25636363636363635","0.25636363636363635","0.23724137931034484","0.23724137931034484","0.23724137931034484","0.24863636363636363","0.24863636363636363","0.24863636363636363","0.22770114942528735","0.22770114942528735","0.22770114942528735","0.2131818181818182","0.2131818181818182","0.2131818181818182","0.1974712643678161","0.1974712643678161","0.1974712643678161","0.28454545454545455","0.28454545454545455","0.28454545454545455","0.26632183908045975","0.26632183908045975","0.26632183908045975"
"80","0.2636363636363636","0.2636363636363636","0.2636363636363636","0.23977011494252873","0.23977011494252873","0.23977011494252873","0.25227272727272726","0.25227272727272726","0.25227272727272726","0.23218390804597702","0.23218390804597702","0.23218390804597702","0.21545454545454545","0.21545454545454545","0.21545454545454545","0.19425287356321838","0.19425287356321838","0.19425287356321838","0.28545454545454546","0.28545454545454546","0.28545454545454546","0.2642528735632184","0.2642528735632184","0.2642528735632184"
"81","0.27545454545454545","0.27545454545454545","0.27545454545454545","0.23954022988505747","0.23954022988505747","0.23954022988505747","0.24727272727272728","0.24727272727272728","0.24727272727272728","0.23206896551724138","0.23206896551724138","0.23206896551724138","0.21727272727272728","0.21727272727272728","0.21727272727272728","0.19586206896551725","0.19586206896551725","0.19586206896551725","0.29409090909090907","0.29409090909090907","0.29409090909090907","0.2640229885057471","0.2640229885057471","0.2640229885057471"
"82","0.2731818181818182","0.2731818181818182","0.2731818181818182","0.2503448275862069","0.2503448275862069","0.2503448275862069","0.2559090909090909","0.2559090909090909","0.2559090909090909","0.23724137931034484","0.23724137931034484","0.23724137931034484","0.20636363636363636","0.20636363636363636","0.20636363636363636","0.19839080459770114","0.19839080459770114","0.19839080459770114","0.29409090909090907","0.29409090909090907","0.29409090909090907","0.2657471264367816","0.2657471264367816","0.2657471264367816"
"83","0.275","0.275","0.275","0.24758620689655172","0.24758620689655172","0.24758620689655172","0.24954545454545454","0.24954545454545454","0.24954545454545454","0.22436781609195403","0.22436781609195403","0.22436781609195403","0.20727272727272728","0.20727272727272728","0.20727272727272728","0.19528735632183908","0.19528735632183908","0.19528735632183908","0.3018181818181818","0.3018181818181818","0.3018181818181818","0.2718390804597701","0.2718390804597701","0.2718390804597701"
"84","0.27636363636363637","0.27636363636363637","0.27636363636363637","0.24091954022988507","0.24091954022988507","0.24091954022988507","0.25136363636363634","0.25136363636363634","0.25136363636363634","0.23241379310344829","0.23241379310344829","0.23241379310344829","0.20227272727272727","0.20227272727272727","0.20227272727272727","0.19425287356321838","0.19425287356321838","0.19425287356321838","0.29863636363636364","0.29863636363636364","0.29863636363636364","0.2674712643678161","0.2674712643678161","0.2674712643678161"
